label,content,,,,,,,,,,,,,,,,,,
1,Once again , blacks showing they cannot control themselves .,,,,,,,,,,,,,,,,,
1,When ever I see these white children murdered by these sub humans it makes me so angry I could cry .,,,,,,,,,,,,,,,,,,
1,Do you notice how the primate 's , I mean black kid 's arm is around the white girl ?,,,,,,,,,,,,,,,,,
1,Yes, before age of 10 i never saw an negro in real life , when i moved to Holland i was horrified by the amount of non-whites .,,,,,,,,,,,,,,,,
1,I was so shocked to see all those blacks when i moved to Holland : S,,,,,,,,,,,,,,,,,,
1,Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .,,,,,,,,,,,,,,,,
1,You cant expect those poor underprivilidged blacks to have to put up with this cold weather .,,,,,,,,,,,,,,,,,,
1,I do n't know if the person that said that ever leaves the house , but all I ever see are black guys and Mexicans everywhere .,,,,,,,,,,,,,,,,,
1,I 'm either in North Florida or Nigeria sometimes i ca n't tell the difference. mothergrinninbird@yahoo.com,,,,,,,,,,,,,,,,,,
1,We are looking into building `` mud free zones '' by way of taking over key locations and building a refuge for our racial kindred .,,,,,,,,,,,,,,,,,,
1,When the non-whites come we should stand together and send em packing , like they do to us .,,,,,,,,,,,,,,,,,
1,All of this diversity crap needs to stop soon whites will be extinct and I 'm not living in a brown world I want a clean white world,,,,,,,,,,,,,,,,,,
1,Don't stop trying because the negro will prove you to be right .,,,,,,,,,,,,,,,,,,
1,Though I have had problems at one or two that were groid infested elsewhere getting stale bread etc so will no go to any that have lotsof groids working in them .,,,,,,,,,,,,,,,,,,
1,We should have a new version of the old Plantation system where every white person on earth makes millions of dollars off of the enslaved labor of all the non-Whites in the world .,,,,,,,,,,,,,,,,,,
1,You AREN' T White :,,,,,,,,,,,,,,,,,,
1,It bothers me in as much it makes me want to vomit , any white woman who lay down with the beast need not try and come back because `` once you go black you 're not wanted back !,,,,,,,,,,,,,,,,,
1,Their resistance to immigration is precisely because they have been exposed to you non-White vermin and your effect on their nations .,,,,,,,,,,,,,,,,,,
1,Those in the countries you mentioned are the mongrel offspring between whites ( Aryans ) and Arabs and its funny how those of the East who claim to be the Aryans talk about white people who came and mixed with them and the only Aryans apparently in the East are those with light skin and blue eyes .,,,,,,,,,,,,,,,,,,
1,So therefore they 're not the dumb brutes like blacks are .,,,,,,,,,,,,,,,,,,
1,In the eyes of the Jew and the libtard there is a race problem and the problem is us !,,,,,,,,,,,,,,,,,,
1,I went back a cpl years ago and the black vermin were everywhere .,,,,,,,,,,,,,,,,,,
1,Niggas do n't wait in no lines .,,,,,,,,,,,,,,,,,,
1,And it stunk like refer and black sweat .,,,,,,,,,,,,,,,,,,
1,The problem is there 's so many white liberal self hating traitors on the same side as the Jews and nonwhites .,,,,,,,,,,,,,,,,,,
1,Just wait until they find a school where Asian girls are more violent and stupid than black males , and the leftists will have a plan on how to fight the achievement gap .,,,,,,,,,,,,,,,,,
1,Explain how liberals are liars and anti-White and tell her about crime statistics .,,,,,,,,,,,,,,,,,,
1,WTF is wrong with u allowing your children to have non white friends ?,,,,,,,,,,,,,,,,,,
1,seven billion `` Humans '' on the planet and with Open borders , H1-b visas , fake social security numbers , colleges hiring foreign nationals over White Legal Americans , and Obama 's Amnesty on line with an apathetic public , , , well , dye your skin black and unlearn your english and you might get a good job .,,,,,,,,,,
1,That negro 's place is in Africa , and the teacher did n't send him there .,,,,,,,,,,,,,,,,,
1,Let the Apes use their long arms to throw their monkey punches , and let us Whites use wrestling takedowns and submissions .,,,,,,,,,,,,,,,,,
1,This is the same race that thinks raping babies cures AIDS .,,,,,,,,,,,,,,,,,,
1,Blacks can shoot , funny thing is they only seem to be able to hit the little innocent law abiding child , walking home from church to help take of their sick mother .,,,,,,,,,,,,,,,,
1,you just say blacks hate the cold. the only reason they are good athletes is because when you have to run lions and tigers you get fast or eaten .,,,,,,,,,,,,,,,,,,
1,Therefore they had to practice slavery before all other races .,,,,,,,,,,,,,,,,,,
1,ya my little sister doesnt like little black girls when they try to talk to her she pulls a disgusted face and says why are you black ?? and i laugh and say `` Maggie dont talk to her '',,,,,,,,,,,,,,,,,,
1,And yes , they will steal anything from whites because they think whites owe them something , so it 's ok to steal .,,,,,,,,,,,,,,,,
1,I can only pray this babboon mongoloid did n't have any children so his seed will not continue on on this Earth .,,,,,,,,,,,,,,,,,,
1,Why White people used to say that sex was a sin used to be a mystery to me until I saw the children of browns and mixed race children popping up all around me .,,,,,,,,,,,,,,,,,,
1,If you had your way their would be no whites to pay taxes so the blacks could collect welfare and as they have proved in Africa they are incapable of feeding themselves,,,,,,,,,,,,,,,,,,
1,Most white girls are taught and brainwashed to love black guys , only way is to properly educate them and show them what savages they truly are .,,,,,,,,,,,,,,,,,
1,If I feel threatened especially by these fools you can bet I 'll be just as quick to kill as they are .,,,,,,,,,,,,,,,,,,
1,Three more posters ready - these are definitely anti-race-mixing !,,,,,,,,,,,,,,,,,,
1,Because they a vile plague on all of mankind that no one really likes .,,,,,,,,,,,,,,,,,,
1,Black is a color but the Negroids more than not resemble a walking pile of feces with arms and legs ... they even stink !,,,,,,,,,,,,,,,,,,
1,Your both our enemies plain and simple , jews try to destroy us with their immigration and the jew would not be able to get as far as they did if many of them did not look white .,,,,,,,,,,,,,,,,,
1,I'm young and viciously angry I 'm not going to lie or apologize for my actions i treat non whites like utter crap and i always have and always will they are n't human in my eyes Anyone who tries to wipe out my race and culture will be met by hostility by me any race who rape and abuse their and my women will be met by hostility and contempt by me WPWW,,,,,,,,,,,,,,,,,,
1,It is like they would bleach their hair blonde and bleach their skin `` White '' , speak English , etc but still they would torment others with their Black characteristics .,,,,,,,,,,,,,,,,
1,The majority of them are as stupid as real Negroes .,,,,,,,,,,,,,,,,,,
1,I do not think anyone looks up to white Negroes , just the black ones and then they become wiggers .,,,,,,,,,,,,,,,,,
1,You either stand with your people or they will stand over your dead body .,,,,,,,,,,,,,,,,,,
1,Are you asking the Africans in South Africa why they hate White people so much that they have murdered over 40 thousand of them since the end of White rule ?,,,,,,,,,,,,,,,,,,
1,Africans are tall , thin and lanky and pretty ugly beasts . ... and I 'm just being kind .,,,,,,,,,,,,,,,,,
1,The white population must have a place it calls its own , segregated .,,,,,,,,,,,,,,,,,
1,A primate was the fist to invent a stick in Africa , a black just stole it from him .,,,,,,,,,,,,,,,,,
1,I was going to say - before you added that last line - they look like a bunch of frightened monkeys with guns ....,,,,,,,,,,,,,,,,,,
1,I was sort of hoping that they will bring back Ebola and spread it around to their own kind and the rest of the undesirables who are not wanted here .,,,,,,,,,,,,,,,,,,
1,a nice kick to the nuts will always work I find it a dirty move to kick another man in the knackers but after all .. a black does n't equate to the same standard,,,,,,,,,,,,,,,,,,
1,Have you noticed when white 's beat on blacks they usually end it with one punch and then leave the ape alone .,,,,,,,,,,,,,,,,,,
1,So they can get reparations for their great grand parents ' `` suffering '' plus more .,,,,,,,,,,,,,,,,,,
1,Muds do n't respect anything , including themselves ( what 's to respect ) and therefore anyone else .,,,,,,,,,,,,,,,,,
1,``Confrontingthe Girl Who Shot Me In the Face '' -- Dr. Phil - YouTube The female negro is making excuses like its not her fault but we all know its TNB , I feel for that poor white woman,,,,,,,,,,,,,,,,,
1,Yeah, she 's gonna end up just like the last hoe bag that got involved with the same chimp .,,,,,,,,,,,,,,,,,
1,If she continues worshipping negroes and homos the odds are good this scenario will repeat .,,,,,,,,,,,,,,,,,,
1,agreed, there is no reason to make genocide of other races as long as they are in another country and have nothing to do with our affairs !,,,,,,,,,,,,,,,,,
1,If we are White and wish to save this country rather than have it turn into a disorderly non-White hegemony , then we are all at a loss for what to do .,,,,,,,,,,,,,,,,,
1,The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,,,,,,,,,,,,,,,,,,
1,Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless,,,,,,,,,,,,,,,,,
1,Traitors are pathetic ignorant fools , and negroes are fools because they are starting to literally bite the hands that feed them .,,,,,,,,,,,,,,,,,
1,Unfortunately I have n't kept up with this maddening story , but have hate crime charges been filed against these black apes ?,,,,,,,,,,,,,,,,,
1,More negro savagery : YouTube - Detroit : 3 Black Males Murder pregnant white woman .,,,,,,,,,,,,,,,,,,
1,No white person should ever be compared to a black and other useless races .,,,,,,,,,,,,,,,,,,
1,You got that right in one go.Lets hope he gets well soon and on his way home If you do n't have these apes in your great Country then count your blessings,,,,,,,,,,,,,,,,,,
1,Go to any major retail mall , the Kitchener farmers market , etc , and its absolutely teeming with non whites ( asians , blacks , hispanics , muslims of all colours , and God knows what else ) and race mixers , and yes I hate to say this but from what I saw the other day many more white women doing the race mixing than white men .,,,,,,,,,,
1,I guess they would not want to offend an ape .,,,,,,,,,,,,,,,,,,
1,It is hate if we disagree with this ethnic scum and no hate crime if they attack us .,,,,,,,,,,,,,,,,,,
1,Actually Monkeys and Apes are more noble creatures and rarely act violent it really is unfare to the Monkeys and Apes to be compared with subhuman Negroids who are by contrast very murderous .,,,,,,,,,,,,,,,,,,
